"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 16:27:33,FALSE,NA,"1102606516350320640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martinsopara",271,TRUE,FALSE,NA,NA
"83","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 16:22:52,FALSE,NA,"1102605337889308672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DPSNursing",6,TRUE,FALSE,NA,NA
"84","RT @PacemakerBlog: Polycystic kidney disease (PKD) is a chronic, genetic disease that causes fluid-filled cysts in the kidneys that often l…",FALSE,0,NA,2019-03-04 16:22:00,FALSE,NA,"1102605119236042753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MG_WELLS",2,TRUE,FALSE,NA,NA
"85","Patients with #ESRD likely to undergo lower extremity amputation, better end-of-life care needed https://t.co/EMOZiCudIH",FALSE,0,NA,2019-03-04 16:20:09,FALSE,NA,"1102604652766466048",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CDRGNews",0,FALSE,FALSE,NA,NA
"86","RT @Neoavatara: This is incredibly stupid. The PRIMARY reason why renal disease is 'increasing' in India and Asia...is better detection.  h…",FALSE,0,NA,2019-03-04 16:19:08,FALSE,NA,"1102604398650318848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmBeesWeb",5,TRUE,FALSE,NA,NA
"87","RT @FelineRenalRsch: Test your #FelineCKD knowledge!  When a cat has Chronic Kidney Disease, roughly what  percentage of kidney function ha…",FALSE,0,NA,2019-03-04 16:09:13,FALSE,NA,"1102601904142643202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SummerBreezeUS",6,TRUE,FALSE,NA,NA
"88","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 16:08:20,FALSE,NA,"1102601681504821248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alzheimers_NIH",6,TRUE,FALSE,NA,NA
"89","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 16:08:00,FALSE,NA,"1102601597778083846",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oluwaseyifad",271,TRUE,FALSE,NA,NA
"90","RT @SENefrologia: Se acerca el #DíaMundialDelRiñón, campaña de concienciación mundial sobre la importancia de la salud renal para todos ➡️h…",FALSE,0,NA,2019-03-04 16:07:50,FALSE,NA,"1102601552387293185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silviacv_",15,TRUE,FALSE,NA,NA
"91","RT @SENefrologia: Se acerca el #DíaMundialDelRiñón, campaña de concienciación mundial sobre la importancia de la salud renal para todos ➡️h…",FALSE,0,NA,2019-03-04 16:06:27,FALSE,NA,"1102601207141543937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SOMANEorg",15,TRUE,FALSE,NA,NA
"92","RT @SENefrologia: Se acerca el #DíaMundialDelRiñón, campaña de concienciación mundial sobre la importancia de la salud renal para todos ➡️h…",FALSE,0,NA,2019-03-04 16:04:40,FALSE,NA,"1102600758250401794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fco_jittellz",15,TRUE,FALSE,NA,NA
"93","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 16:03:15,FALSE,NA,"1102600402065870849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdenkwoIfeanyi",271,TRUE,FALSE,NA,NA
"94","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 16:01:53,FALSE,NA,"1102600058011299840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BummieGHerit",271,TRUE,FALSE,NA,NA
"95","For National Kidney Month, Scottsdale Seniors Should Learn About Chronic Kidney Disease:  How Much Do You Know Abou… https://t.co/Uw0za75lcq",FALSE,1,NA,2019-03-04 16:00:36,TRUE,NA,"1102599735448403968",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ScottsdaleCare",0,FALSE,FALSE,NA,NA
"96","Read our latest CE article on the Use of GLP-1 receptor agonists in patients with T2DM and chronic kidney disease.… https://t.co/z59DHxVRd9",FALSE,0,NA,2019-03-04 16:00:20,TRUE,NA,"1102599667748085761",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NursPrac_online",0,FALSE,FALSE,NA,NA
"97","RT @voxdotcom: Chronic kidney disease is on the rise. These researchers think climate change is a factor. https://t.co/vXIX2nUjOZ",FALSE,0,NA,2019-03-04 15:57:15,FALSE,NA,"1102598890841239552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","19486294a",36,TRUE,FALSE,NA,NA
"98","RT @FelineRenalRsch: Do your cats have their blood pressure checked?  #FelineCKD and hypertension often go hand in hand. Please check out o…",FALSE,0,NA,2019-03-04 15:56:52,FALSE,NA,"1102598795701993472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hcarpenter98",1,TRUE,FALSE,NA,NA
"99","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 15:53:02,FALSE,NA,"1102597829413998593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdulafizu",271,TRUE,FALSE,NA,NA
"100","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 15:52:40,FALSE,NA,"1102597736229146625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iamnotanutcase",6,TRUE,FALSE,NA,NA
"101","Do your cats have their blood pressure checked?  #FelineCKD and hypertension often go hand in hand. Please check ou… https://t.co/qMoZUMdmK8",FALSE,4,NA,2019-03-04 15:49:37,TRUE,NA,"1102596968734429185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FelineRenalRsch",1,FALSE,FALSE,NA,NA
"102","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 15:49:30,FALSE,NA,"1102596940762660867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Omodayo29",271,TRUE,FALSE,NA,NA
"103","RT @Neoavatara: This is incredibly stupid. The PRIMARY reason why renal disease is 'increasing' in India and Asia...is better detection.  h…",FALSE,0,NA,2019-03-04 15:44:34,FALSE,NA,"1102595699286425601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brent_C81",5,TRUE,FALSE,NA,NA
"104","RT @Neoavatara: This is incredibly stupid. The PRIMARY reason why renal disease is 'increasing' in India and Asia...is better detection.  h…",FALSE,0,NA,2019-03-04 15:44:17,FALSE,NA,"1102595628360761345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrentAWilliams2",5,TRUE,FALSE,NA,NA
"105","Smoking is a risk factor for and can even worsen chronic kidney disease. Want to quit tobacco? The Nebraska Tobacco… https://t.co/NRSSj4jEtA",FALSE,1,NA,2019-03-04 15:42:47,TRUE,NA,"1102595251456434176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthDouglasCo",1,FALSE,FALSE,NA,NA
"106","RT @Neoavatara: This is incredibly stupid. The PRIMARY reason why renal disease is 'increasing' in India and Asia...is better detection.  h…",FALSE,0,NA,2019-03-04 15:42:39,FALSE,NA,"1102595215007932417",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","willcollier",5,TRUE,FALSE,NA,NA
"107","This is incredibly stupid. The PRIMARY reason why renal disease is 'increasing' in India and Asia...is better detec… https://t.co/OQdpfSl2Iz",FALSE,24,NA,2019-03-04 15:40:17,TRUE,NA,"1102594621115371526",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neoavatara",5,FALSE,FALSE,NA,NA
"108","RT @Vkookra: My dad was diagnosed with stage 4 chronic kidney disease &amp; paru paru berair (pneumonia) this morning. I need your help to send…",FALSE,0,NA,2019-03-04 15:35:48,FALSE,NA,"1102593491475914752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LysahSophia",30,TRUE,FALSE,NA,NA
"109","Chronic kidney disease is probably on the rise because stupid millennials, who read bullshit like this, probably on… https://t.co/qaImWnCgX4",FALSE,0,NA,2019-03-04 15:35:14,TRUE,NA,"1102593350610403328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Platinumsquire",0,FALSE,FALSE,NA,NA
"110","RT @BCBSTX: March is #NationalKidneyMonth! Learn about our #HealthyKidsHealthyFamilies partnership with @TX_Kidney &amp; find out how to get a…",FALSE,0,NA,2019-03-04 15:27:37,FALSE,NA,"1102591433381462018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","txmedicaidworks",2,TRUE,FALSE,NA,NA
"111","my furbaby has chronic kidney disease how do I process this",FALSE,0,NA,2019-03-04 15:20:24,FALSE,NA,"1102589615985311744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s0dapressed",0,FALSE,FALSE,NA,NA
"112","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 15:17:06,FALSE,NA,"1102588785152442368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BolaOgaraku",6,TRUE,FALSE,NA,NA
"113","March is National Kidney Month.

""1 in 3 American adults is at risk for kidney disease. Anyone can get chronic kidn… https://t.co/ttO3CKGbcO",FALSE,0,NA,2019-03-04 15:07:02,TRUE,NA,"1102586252120023040",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ally_agent",0,FALSE,FALSE,NA,NA
"114","RT @Vkookra: My dad was diagnosed with stage 4 chronic kidney disease &amp; paru paru berair (pneumonia) this morning. I need your help to send…",FALSE,0,NA,2019-03-04 15:04:21,FALSE,NA,"1102585576908181504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","O9O1_1",30,TRUE,FALSE,NA,NA
"115","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 15:03:47,FALSE,NA,"1102585437242167296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayboysam",271,TRUE,FALSE,NA,NA
"116","Time to rehabilitate the idea of exercise for patients with chronic kidney disease? https://t.co/eMKhrfPFa8 @CKJsocial #openaccess #CKD",FALSE,1,NA,2019-03-04 15:01:55,FALSE,NA,"1102584965290708992",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ASPNeph",0,FALSE,FALSE,NA,NA
"117","I’m proud of how far I’ve come. From overcoming my kidney disease as a kid (which almost took me out when i was 8 l… https://t.co/aen7AJLgKf",FALSE,3,"FirpandaMania",2019-03-04 15:01:31,TRUE,"1102584531612323842","1102584864006656002","68423601","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FirpandaMania",0,FALSE,FALSE,NA,NA
"118","RT @Vkookra: My dad was diagnosed with stage 4 chronic kidney disease &amp; paru paru berair (pneumonia) this morning. I need your help to send…",FALSE,0,NA,2019-03-04 14:54:53,FALSE,NA,"1102583196728737793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Egsyy_",30,TRUE,FALSE,NA,NA
"119","RT @edgarvlermamd: Preparing for a “Chronic Kidney Disease Lecture” 
📌 Please recommend noteworthy publications⁉️ 
Illustration Credit: @me…",FALSE,0,NA,2019-03-04 14:52:58,FALSE,NA,"1102582712190230528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arannnisa",105,TRUE,FALSE,NA,NA
"120","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 14:48:12,FALSE,NA,"1102581512925560832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hymdagawd",142,TRUE,FALSE,NA,NA
"121","RT @SENefrologia: Se acerca el #DíaMundialDelRiñón, campaña de concienciación mundial sobre la importancia de la salud renal para todos ➡️h…",FALSE,0,NA,2019-03-04 14:44:57,FALSE,NA,"1102580695321534465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IngridGerby",15,TRUE,FALSE,NA,NA
"122","RT @_NMCH_: According to @worldkidneyday, chronic kidney disease is the 6th fastest growing cause of death. As we celebrate 1 year since op…",FALSE,0,NA,2019-03-04 14:42:36,FALSE,NA,"1102580106499948546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VovoNgcwabe",1,TRUE,FALSE,NA,NA
"123","Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidn… https://t.co/wo8sPhm6tk",FALSE,0,NA,2019-03-04 14:35:45,TRUE,NA,"1102578381206573057",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","faithhealthhome",0,FALSE,FALSE,NA,NA
"124","Nonconventional diabetes-related care strategies for patients with chronic kidney disease: A scoping review of the… https://t.co/YFawH2YJgb",FALSE,0,NA,2019-03-04 14:33:48,TRUE,NA,"1102577889122369536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JComorbidity",0,FALSE,FALSE,NA,NA
"125","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 14:33:33,FALSE,NA,"1102577825238925316",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thatmags",6,TRUE,FALSE,NA,NA
"126","RT @womenshealth: Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidneys he…",FALSE,0,NA,2019-03-04 14:33:10,FALSE,NA,"1102577729420099584",NA,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>","monitor_PH",6,TRUE,FALSE,NA,NA
"127","Salt can add flavor, but too much of it can hurt your kidneys. Here’s how to keep your food flavorful and your kidn… https://t.co/3g3cU79gY6",FALSE,6,NA,2019-03-04 14:33:01,TRUE,NA,"1102577692971548672",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","womenshealth",6,FALSE,FALSE,NA,NA
"128","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 14:27:26,FALSE,NA,"1102576285795139584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrBishmang",271,TRUE,FALSE,NA,NA
"129","While chronic kidney disease (CKD) and #PeripheralArteryDisease share common predisposing factors, studies indicate… https://t.co/XVbp2mrYKl",FALSE,2,NA,2019-03-04 14:25:01,TRUE,NA,"1102575679621742593",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","VascProtection",0,FALSE,FALSE,NA,NA
"130","March is National Kidney Month. DaVita is helping raise awareness about chronic kidney disease (CKD), a condition t… https://t.co/oHhnkDhEId",FALSE,0,NA,2019-03-04 14:20:41,TRUE,NA,"1102574589035663362",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YeshuamyMessiah",0,FALSE,FALSE,NA,NA
"131","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 14:17:48,FALSE,NA,"1102573864679366656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tosin__f",271,TRUE,FALSE,NA,NA
"132","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 14:16:45,FALSE,NA,"1102573599725113349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArsenalUltra",271,TRUE,FALSE,NA,NA
"133","Open Access UCL Research: Publisher Correction: Tubular iron deposition and iron handling proteins in human healthy… https://t.co/34MXIbsiOp",FALSE,0,NA,2019-03-04 14:14:56,TRUE,NA,"1102573141434527744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ucl_discovery",0,FALSE,FALSE,NA,NA
"134","RT @Haywhy_Jah: If you are reading this, You may not have money to contribute, but retweeting this will make it get to the right people tha…",FALSE,0,NA,2019-03-04 14:14:26,FALSE,NA,"1102573015840288768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Dami_",271,TRUE,FALSE,NA,NA
"135","Study participants with periodontal disease were much more likely to have renal insufficiency - a chronic condition… https://t.co/TxNClM6GqF",FALSE,0,NA,2019-03-04 14:10:05,TRUE,NA,"1102571922997559296",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DTANews",0,FALSE,FALSE,NA,NA
